style,id,name,type,category,package,ini,sound_count,translation,sound,popularity,error
descriptive,126,right_around,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right Around,right_around1.ogg,-1,
descriptive,126,right_around,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right Around,right_around2.ogg,-1,
descriptive,126,right_around,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right Around,right_around3.ogg,-1,
descriptive,126,right_around,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right Around,right_around4.ogg,-1,
descriptive,127,left_around,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left Around,left_around1.ogg,-1,
descriptive,127,left_around,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left Around,left_around2.ogg,-1,
descriptive,127,left_around,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left Around,left_around3.ogg,-1,
descriptive,127,left_around,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left Around,left_around4.ogg,-1,
descriptive,149,10,PACENOTE,LINKS,RBR,Extended.ini,4,10,10_1.ogg,-1,
descriptive,149,10,PACENOTE,LINKS,RBR,Extended.ini,4,10,10_2.ogg,-1,
descriptive,149,10,PACENOTE,LINKS,RBR,Extended.ini,4,10,10_3.ogg,-1,
descriptive,149,10,PACENOTE,LINKS,RBR,Extended.ini,4,10,10_4.ogg,-1,
descriptive,150,20,PACENOTE,LINKS,RBR,Extended.ini,4,20,20_1.ogg,-1,
descriptive,150,20,PACENOTE,LINKS,RBR,Extended.ini,4,20,20_2.ogg,-1,
descriptive,150,20,PACENOTE,LINKS,RBR,Extended.ini,4,20,20_3.ogg,-1,
descriptive,150,20,PACENOTE,LINKS,RBR,Extended.ini,4,20,20_4.ogg,-1,
descriptive,200,over_bridge,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Over Bridge,over_bridge1.ogg,0.0,
descriptive,200,over_bridge,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Over Bridge,over_bridge2.ogg,0.0,
descriptive,201,niu_over_rails,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Raiteet (NIU),rails1.ogg,-1,
descriptive,201,niu_over_rails,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Raiteet (NIU),rails2.ogg,-1,
descriptive,202,niu_over_railway,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Raiteet (NIU),rails1.ogg,-1,
descriptive,202,niu_over_railway,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Raiteet (NIU),rails2.ogg,-1,
descriptive,211,niu_deepcut,PACENOTE,LINE,RBR,Extended.ini,2,Ahne (NIU),full_cut1.ogg,0.0,
descriptive,211,niu_deepcut,PACENOTE,LINE,RBR,Extended.ini,2,Ahne (NIU),full_cut2.ogg,0.0,
descriptive,212,fullcut,PACENOTE,LINE,RBR,Extended.ini,2,Full Cut,full_cut1.ogg,0.0,
descriptive,212,fullcut,PACENOTE,LINE,RBR,Extended.ini,2,Full Cut,full_cut2.ogg,0.0,
descriptive,213,na_keep_centre,PACENOTE,LINE,RBR,Extended.ini,2,Keskeltä (N/A),keep_middle1.ogg,0.0,
descriptive,213,na_keep_centre,PACENOTE,LINE,RBR,Extended.ini,2,Keskeltä (N/A),keep_middle2.ogg,0.0,
descriptive,215,go_full,PACENOTE,DRIVING,RBR,Extended.ini,3,Go,go1.ogg,0.0,
descriptive,215,go_full,PACENOTE,DRIVING,RBR,Extended.ini,3,Go,go2.ogg,0.0,
descriptive,215,go_full,PACENOTE,DRIVING,RBR,Extended.ini,3,Go,go3.ogg,0.0,
descriptive,216,flatout,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Flat,flat1.ogg,-1,
descriptive,216,flatout,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Flat,flat2.ogg,-1,
descriptive,216,flatout,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Flat,flat3.ogg,-1,
descriptive,217,brake,PACENOTE,CAUTIONS,RBR,Extended.ini,3,Brake,brake1.ogg,0.18,
descriptive,217,brake,PACENOTE,CAUTIONS,RBR,Extended.ini,3,Brake,brake2.ogg,0.18,
descriptive,217,brake,PACENOTE,CAUTIONS,RBR,Extended.ini,3,Brake,brake3.ogg,0.18,
descriptive,218,light_cut,PACENOTE,LINE,RBR,Extended.ini,2,Small Cut,small_cut1.ogg,0.0,
descriptive,218,light_cut,PACENOTE,LINE,RBR,Extended.ini,2,Small Cut,small_cut2.ogg,0.0,
descriptive,219,handbrake,PACENOTE,DRIVING,RBR,Extended.ini,2,Handbrake,handbrake1.ogg,-1,
descriptive,219,handbrake,PACENOTE,DRIVING,RBR,Extended.ini,2,Handbrake,handbrake2.ogg,-1,
descriptive,220,keep_in,PACENOTE,LINE,RBR,Extended.ini,2,Keep In,keep_in1.ogg,0.01,
descriptive,220,keep_in,PACENOTE,LINE,RBR,Extended.ini,2,Keep In,keep_in2.ogg,0.01,
descriptive,221,keep_out,PACENOTE,LINE,RBR,Extended.ini,2,Keep Out,keep_out1.ogg,-1,
descriptive,221,keep_out,PACENOTE,LINE,RBR,Extended.ini,2,Keep Out,keep_out2.ogg,-1,
descriptive,223,clip,PACENOTE,LINE,RBR,Extended.ini,2,Clip,clip1.ogg,-1,
descriptive,223,clip,PACENOTE,LINE,RBR,Extended.ini,2,Clip,clip2.ogg,-1,
descriptive,230,minus,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Minus,minus1.ogg,0.08,
descriptive,230,minus,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Minus,minus2.ogg,0.08,
descriptive,231,na_minusminus,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Miius Minus (N/A),minusminus.ogg,-1,file missing
descriptive,232,plus,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Plus,plus1.ogg,0.04,
descriptive,232,plus,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Plus,plus2.ogg,0.04,
descriptive,233,na_plusplus,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Plus Plus (N/A),plusplus.ogg,-1,file missing
descriptive,234,early,PACENOTE,LINE,RBR,Extended.ini,3,Early,early1.ogg,-1,
descriptive,234,early,PACENOTE,LINE,RBR,Extended.ini,3,Early,early2.ogg,-1,
descriptive,234,early,PACENOTE,LINE,RBR,Extended.ini,3,Early,early3.ogg,-1,
descriptive,235,late,PACENOTE,LINE,RBR,Extended.ini,3,Late,late1.ogg,0.03,
descriptive,235,late,PACENOTE,LINE,RBR,Extended.ini,3,Late,late2.ogg,0.03,
descriptive,235,late,PACENOTE,LINE,RBR,Extended.ini,3,Late,late3.ogg,0.03,
descriptive,236,easy,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Easy,easy1.ogg,0.01,
descriptive,236,easy,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Easy,easy2.ogg,0.01,
descriptive,236,easy,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Easy,easy3.ogg,0.01,
descriptive,237,na_much,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Much (N/A),much.ogg,-1,file missing
descriptive,238,na_many,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Many (N/A),many.ogg,-1,file missing
descriptive,239,na_very,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Very (N/A),very.ogg,-1,file missing
descriptive,240,hard,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Hard,hard1.ogg,0.03,
descriptive,240,hard,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Hard,hard2.ogg,0.03,
descriptive,240,hard,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Hard,hard3.ogg,0.03,
descriptive,241,fast,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Fast,fast1.ogg,-1,
descriptive,241,fast,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Fast,fast2.ogg,-1,
descriptive,241,fast,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Fast,fast3.ogg,-1,
descriptive,242,slow,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Slow,slow1.ogg,0.01,
descriptive,242,slow,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Slow,slow2.ogg,0.01,
descriptive,242,slow,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Slow,slow3.ogg,0.01,
descriptive,243,na_exact,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Exact (N/A),exact.ogg,-1,file missing
descriptive,243,niu_exact,PACENOTE,CAUTIONS,RBR,Extended.ini,2,Precise (NIU),precise1.ogg,-1,
descriptive,243,niu_exact,PACENOTE,CAUTIONS,RBR,Extended.ini,2,Precise (NIU),precise2.ogg,-1,
descriptive,244,slowing,PACENOTE,DRIVING,RBR,Extended.ini,3,Slowing,slowing1.ogg,-1,
descriptive,244,slowing,PACENOTE,DRIVING,RBR,Extended.ini,3,Slowing,slowing2.ogg,-1,
descriptive,244,slowing,PACENOTE,DRIVING,RBR,Extended.ini,3,Slowing,slowing3.ogg,-1,
descriptive,245,na_directly,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Directly (N/A),directly.ogg,-1,file missing
descriptive,246,na_light,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Light (N/A),light.ogg,-1,file missing
descriptive,247,na_big,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Big (N/A),big.ogg,-1,file missing
descriptive,248,na_small,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Small (N/A),small.ogg,-1,file missing
descriptive,249,sharp,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Sharp,sharp1.ogg,0.04,
descriptive,249,sharp,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Sharp,sharp2.ogg,0.04,
descriptive,249,sharp,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Sharp,sharp3.ogg,0.04,
descriptive,250,round,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Round,round1.ogg,0.25,
descriptive,250,round,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Round,round2.ogg,0.25,
descriptive,250,round,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Round,round3.ogg,0.25,
descriptive,251,tight,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Tight,tight1.ogg,0.07,
descriptive,251,tight,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Tight,tight2.ogg,0.07,
descriptive,252,na_slight,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Slight (N/A),slight.ogg,-1,file missing
descriptive,253,na_good,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Good (N/A),good.ogg,-1,file missing
descriptive,254,bad,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Bad,bad1.ogg,-1,
descriptive,254,bad,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Bad,bad2.ogg,-1,
descriptive,254,bad,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Bad,bad3.ogg,-1,
descriptive,255,narrow,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Narrow,narrow1.ogg,-1,
descriptive,255,narrow,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Narrow,narrow2.ogg,-1,
descriptive,256,wide,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Wide,wide1.ogg,-1,
descriptive,256,wide,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Wide,wide2.ogg,-1,
descriptive,257,na_straight,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Straight (N/A),straight.ogg,-1,file missing
descriptive,260,uphill,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Up,up1.ogg,0.01,
descriptive,260,uphill,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Up,up2.ogg,0.01,
descriptive,261,downhill,PACENOTE,ADDITIONAL,RBR,Extended.ini,261,Down,down1.ogg,0.01,
descriptive,261,downhill,PACENOTE,ADDITIONAL,RBR,Extended.ini,261,Down,down2.ogg,0.01,
descriptive,263,niu_longlong,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Very Long (NIU),verylong1.ogg,0.01,
descriptive,263,niu_longlong,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Very Long (NIU),verylong2.ogg,0.01,
descriptive,263,niu_longlong,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Very Long (NIU),verylong3.ogg,0.01,
descriptive,264,short,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Short,short1.ogg,0.36,
descriptive,264,short,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Short,short2.ogg,0.36,
descriptive,265,na_shortshort,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Short Short (N/A),shortshort.ogg,-1,file missing
descriptive,266,na_gonarrow,PACENOTE,LINE,RBR,Extended.ini,1,Go Narrow (N/A),gonarrow.ogg,-1,file missing
descriptive,267,gowide,PACENOTE,LINE,RBR,Extended.ini,2,Go Wide,go_wide1.ogg,-1,
descriptive,267,gowide,PACENOTE,LINE,RBR,Extended.ini,2,Go Wide,go_wide2.ogg,-1,
descriptive,268,slippery,PACENOTE,CAUTIONS,RBR,Extended.ini,2,Slippy,slippy1.ogg,0.03,
descriptive,268,slippery,PACENOTE,CAUTIONS,RBR,Extended.ini,2,Slippy,slippy2.ogg,0.03,
descriptive,270,na_understeer,PACENOTE,DRIVING,RBR,Extended.ini,1,Understeer (N/A),understeer.ogg,-1,file missing
descriptive,271,sideways,PACENOTE,DRIVING,RBR,Extended.ini,3,Rotate,rotate1.ogg,-1,
descriptive,271,sideways,PACENOTE,DRIVING,RBR,Extended.ini,3,Rotate,rotate2.ogg,-1,
descriptive,271,sideways,PACENOTE,DRIVING,RBR,Extended.ini,3,Rotate,rotate3.ogg,-1,
descriptive,272,hook,PACENOTE,LINE,RBR,Extended.ini,2,Hook,hook1.ogg,-1,
descriptive,272,hook,PACENOTE,LINE,RBR,Extended.ini,2,Hook,hook2.ogg,-1,
descriptive,273,na_draws_in,PACENOTE,DRIVING,RBR,Extended.ini,1,Draws In (N/A),draws_in.ogg,-1,file missing
descriptive,274,very_long,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Very Long,verylong1.ogg,0.11,
descriptive,274,very_long,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Very Long,verylong2.ogg,0.11,
descriptive,274,very_long,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Very Long,verylong3.ogg,0.11,
descriptive,275,na_very_short,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Very Short (N/A),very_short.ogg,-1,file missing
descriptive,277,niu_slippy,PACENOTE,CAUTIONS,RBR,Extended.ini,2,Slippy (NIU),slippy1.ogg,0.0,
descriptive,277,niu_slippy,PACENOTE,CAUTIONS,RBR,Extended.ini,2,Slippy (NIU),slippy2.ogg,0.0,
descriptive,291,dirty,PACENOTE,SURFACE,RBR,Extended.ini,2,Shit,shit1.ogg,-1,
descriptive,291,dirty,PACENOTE,SURFACE,RBR,Extended.ini,2,Shit,shit2.ogg,-1,
descriptive,292,niu_bumpy,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Bumps (NIU),bumps1.ogg,0.0,
descriptive,292,niu_bumpy,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Bumps (NIU),bumps2.ogg,0.0,
descriptive,293,cramped,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Cramped,cramped1.ogg,-1,
descriptive,293,cramped,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Cramped,cramped2.ogg,-1,
descriptive,294,na_positive,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Positive (N/A),positive.ogg,-1,file missing
descriptive,295,na_negative,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Negative (N/A),negative.ogg,-1,file missing
descriptive,298,opens,PACENOTE,ADJECTIVES,RBR,Extended.ini,2,Opens,opens1.ogg,0.22,
descriptive,298,opens,PACENOTE,ADJECTIVES,RBR,Extended.ini,2,Opens,opens2.ogg,0.22,
descriptive,299,fakes,PACENOTE,CAUTIONS,RBR,Extended.ini,2,Deceptive,deceptive1.ogg,0.02,
descriptive,299,fakes,PACENOTE,CAUTIONS,RBR,Extended.ini,2,Deceptive,deceptive2.ogg,0.02,
descriptive,300,bumps,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Bumps,bumps1.ogg,0.0,
descriptive,300,bumps,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Bumps,bumps2.ogg,0.0,
descriptive,301,hidden,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Unseen,unseen1.ogg,-1,
descriptive,301,hidden,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Unseen,unseen2.ogg,-1,
descriptive,302,niu_blind,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Unseen (NIU),unseen1.ogg,-1,
descriptive,302,niu_blind,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Unseen (NIU),unseen2.ogg,-1,
descriptive,303,double_caution,PACENOTE,CAUTIONS,RBR,Extended.ini,3,Double Caution,double_caution1.ogg,0.21,
descriptive,303,double_caution,PACENOTE,CAUTIONS,RBR,Extended.ini,3,Double Caution,double_caution2.ogg,0.21,
descriptive,303,double_caution,PACENOTE,CAUTIONS,RBR,Extended.ini,3,Double Caution,double_caution3.ogg,0.21,
descriptive,304,na_triple_caution,PACENOTE,CAUTIONS,RBR,Extended.ini,3,Triple Caution (N/A),double_caution1.ogg,0.0,
descriptive,304,na_triple_caution,PACENOTE,CAUTIONS,RBR,Extended.ini,3,Triple Caution (N/A),double_caution2.ogg,0.0,
descriptive,304,na_triple_caution,PACENOTE,CAUTIONS,RBR,Extended.ini,3,Triple Caution (N/A),double_caution3.ogg,0.0,
descriptive,320,gravel,PACENOTE,SURFACE,RBR,Extended.ini,2,Gravel,gravel1.ogg,-1,
descriptive,320,gravel,PACENOTE,SURFACE,RBR,Extended.ini,2,Gravel,gravel2.ogg,-1,
descriptive,321,tarmac,PACENOTE,SURFACE,RBR,Extended.ini,2,Tarmac,tarmac1.ogg,-1,
descriptive,321,tarmac,PACENOTE,SURFACE,RBR,Extended.ini,2,Tarmac,tarmac2.ogg,-1,
descriptive,322,concrete,PACENOTE,SURFACE,RBR,Extended.ini,2,Concrete,concrete1.ogg,-1,
descriptive,322,concrete,PACENOTE,SURFACE,RBR,Extended.ini,2,Concrete,concrete2.ogg,-1,
descriptive,323,cobbles,PACENOTE,SURFACE,RBR,Extended.ini,2,Cobbles,cobbles1.ogg,-1,
descriptive,323,cobbles,PACENOTE,SURFACE,RBR,Extended.ini,2,Cobbles,cobbles2.ogg,-1,
descriptive,324,na_grit,PACENOTE,SURFACE,RBR,Extended.ini,1,Grit (N/A),grit.ogg,-1,file missing
descriptive,325,snow,PACENOTE,SURFACE,RBR,Extended.ini,2,Snow,snow1.ogg,-1,
descriptive,325,snow,PACENOTE,SURFACE,RBR,Extended.ini,2,Snow,snow2.ogg,-1,
descriptive,326,na_onsplit,PACENOTE,SURFACE,RBR,Extended.ini,1,On Split (N/A),onsplit.ogg,-1,file missing
descriptive,327,icy,PACENOTE,SURFACE,RBR,Extended.ini,2,Icy,icy1.ogg,-1,
descriptive,327,icy,PACENOTE,SURFACE,RBR,Extended.ini,2,Icy,icy2.ogg,-1,
descriptive,328,na_rubble,PACENOTE,SURFACE,RBR,Extended.ini,1,Rubble (N/A),rubble.ogg,-1,file missing
descriptive,329,niu_ice,PACENOTE,SURFACE,RBR,Extended.ini,2,Icy (NIU),icy1.ogg,-1,
descriptive,329,niu_ice,PACENOTE,SURFACE,RBR,Extended.ini,2,Icy (NIU),icy2.ogg,-1,
descriptive,330,na_loose_gravel,PACENOTE,SURFACE,RBR,Extended.ini,1,Loose Gravel (N/A),loose_gravel.ogg,-1,file missing
descriptive,340,crest,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Crest,crest1.ogg,0.0,
descriptive,340,crest,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Crest,crest2.ogg,0.0,
descriptive,342,camber,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Camber,camber1.ogg,-1,
descriptive,342,camber,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Camber,camber2.ogg,-1,
descriptive,343,niu_reverse_camber,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Bad Camber (NIU),WC1.ogg,-1,file missing
descriptive,343,niu_reverse_camber,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Bad Camber (NIU),WC2.ogg,-1,file missing
descriptive,344,hole,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Hole,hole1.ogg,-1,
descriptive,344,hole,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Hole,hole2.ogg,-1,
descriptive,345,ruts,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Ruts,ruts1.ogg,0.04,
descriptive,345,ruts,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Ruts,ruts2.ogg,0.04,
descriptive,346,deepruts,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Deep Ruts,deep_ruts1.ogg,-1,
descriptive,346,deepruts,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Deep Ruts,deep_ruts2.ogg,-1,
descriptive,347,na_border,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Border (N/A),border.ogg,-1,file missing
descriptive,348,na_edge,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Edge (N/A),edge.ogg,-1,file missing
descriptive,349,na_curb,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Curb (N/A),curb.ogg,-1,file missing
descriptive,350,na_ditch,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Ditch (N/A),ditch.ogg,-1,file missing
descriptive,351,junction,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Junction,junction1.ogg,0.04,
descriptive,351,junction,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Junction,junction2.ogg,0.04,
descriptive,351,junction,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Junction,junction3.ogg,0.04,
descriptive,353,turn,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Turn,turn1.ogg,-1,
descriptive,353,turn,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Turn,turn2.ogg,-1,
descriptive,353,turn,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Turn,turn3.ogg,-1,
descriptive,354,niu_steep_drop,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Drops (NIU),drops1.ogg,-1,
descriptive,354,niu_steep_drop,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Drops (NIU),drops2.ogg,-1,
descriptive,355,badcamber,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Bad Camber,badcamber1.ogg,-1,
descriptive,355,badcamber,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Bad Camber,badcamber2.ogg,-1,
descriptive,356,na_shoulder,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Shoulder (N/A),shoulder.ogg,-1,file missing
descriptive,357,na_steep_hill,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Steep Hill (N/A),steep_hill.ogg,-1,file missing
descriptive,358,na_steep_incline,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Steep Incline (N/A),steep_incline.ogg,-1,file missing
descriptive,359,na_steep_slope,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Steep Slope (N/A),steep_slope.ogg,-1,file missing
descriptive,361,dip,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Dip,dip1.ogg,0.0,
descriptive,361,dip,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Dip,dip2.ogg,0.0,
descriptive,362,drops,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Drops,drops1.ogg,-1,
descriptive,362,drops,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Drops,drops2.ogg,-1,
descriptive,367,niu_negative_camber,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Bad Camber (NIU),badcamber1.ogg,-1,
descriptive,367,niu_negative_camber,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Bad Camber (NIU),badcamber2.ogg,-1,
descriptive,368,niu_positive_camber,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Camber (NIU),camber1.ogg,-1,
descriptive,368,niu_positive_camber,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Camber (NIU),camber2.ogg,-1,
descriptive,369,niu_compression,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Dip (NIU),dip1.ogg,-1,
descriptive,369,niu_compression,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Dip (NIU),dip2.ogg,-1,
descriptive,370,na_fence,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,Fence (N/A),fence.ogg,0.0,file missing
descriptive,371,na_wall,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,Wall (N/A),wall.ogg,-1,file missing
descriptive,372,na_house,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,House (N/A),house.ogg,-1,file missing
descriptive,373,na_tree,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Tree (N/A),tree.ogg,-1,file missing
descriptive,374,na_stump,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Stump (N/A),stump.ogg,-1,file missing
descriptive,375,na_mast,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,Mast (N/A),mast.ogg,-1,file missing
descriptive,376,niu_post,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Post (NIU),post1.ogg,-1,
descriptive,376,niu_post,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Post (NIU),post2.ogg,-1,
descriptive,377,na_island,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,Island (N/A),island.ogg,-1,file missing
descriptive,378,chicane,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Chicane,chicane1.ogg,-1,
descriptive,378,chicane,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Chicane,chicane2.ogg,-1,
descriptive,378,chicane,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Chicane,chicane3.ogg,-1,
descriptive,378,chicane,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Chicane,chicane4.ogg,-1,
descriptive,379,na_stone,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Stone (N/A),stone.ogg,-1,file missing
descriptive,380,na_rock,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Rock (N/A),rock.ogg,-1,file missing
descriptive,381,tunnel,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Tunnel,tunnel1.ogg,0.01,
descriptive,381,tunnel,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Tunnel,tunnel2.ogg,0.01,
descriptive,382,na_road,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,Road (N/A),road.ogg,-1,file missing
descriptive,384,rails,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Rails,rails1.ogg,0.0,
descriptive,384,rails,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Rails,rails2.ogg,0.0,
descriptive,385,na_sign,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Sign (N/A),sign.ogg,-1,file missing
descriptive,386,na_bush,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Bush (N/A),bush.ogg,-1,file missing
descriptive,387,na_path,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,Path (N/A),path.ogg,-1,file missing
descriptive,388,niu_water,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Water (NIU),water1.ogg,-1,
descriptive,388,niu_water,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Water (NIU),water2.ogg,-1,
descriptive,389,niu_puddle,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Water (NIU),water1.ogg,-1,
